"id","time","out","outeq","state","state_index","spp_index"
"40",29.9,126.592116930324,1,0,0,0
"40",29.9,126.592116930324,1,1139.32905237291,1,0
"40",29.9,126.592116930324,1,693.504138150488,2,0
"40",32.75,107.856335483063,1,0,0,0
"40",32.75,107.856335483063,1,970.707019347569,1,0
"40",32.75,107.856335483063,1,746.432896139318,2,0
"41",23,19.931806646282,1,0,0,0
"41",23,19.931806646282,1,179.386259816538,1,0
"41",23,19.931806646282,1,153.767155567512,2,0
"41",24.7,52.7395033283625,1,0,0,0
"41",24.7,52.7395033283625,1,474.655529955262,1,0
"41",24.7,52.7395033283625,1,187.406559971658,2,0
"41",29,37.8447912570935,1,0,0,0
"41",29,37.8447912570935,1,340.603121313841,1,0
"41",29,37.8447912570935,1,255.810766747285,2,0
"42",24.3,27.7086380068948,1,0,0,0
"42",24.3,27.7086380068948,1,249.377742062053,1,0
"42",24.3,27.7086380068948,1,213.774962101268,2,0
"42",25.25,75.4750613693008,1,0,0,0
"42",25.25,75.4750613693008,1,679.275552323707,1,0
"42",25.25,75.4750613693008,1,262.109935859119,2,0
"42",27,63.0025230673998,1,0,0,0
